ItemCondition	OriginalTokenNumber	Region	TokenizedTokenNumber	TokenizedWord	Experiment	Item	Condition
# CP1 14 b	6	PreLV	14	सुबह-शाम	CP1	14	b
# CP1 14 b	7	CPLightVerb	15	काटता	CP1	14	b
# CP1 14 b	7	CPLightVerb	16	है	CP1	14	b
# CP1 14 b	7	CPLightVerb	17	,	CP1	14	b
# CP1 14 b	8	PreCoordMV	18	अभी	CP1	14	b
# CP1 14 b	8	PreCoordMV	19	तक	CP1	14	b
# CP1 14 b	9	PreCoordMV	20	उसको	CP1	14	b
# CP1 14 b	10	NONE	21	कहीं	CP1	14	b
# CP1 14 b	10	NONE	22	और	CP1	14	b
# CP1 14 b	11	PreCoordMV	23	नौकरी	CP1	14	b
# CP1 14 b	12	CoordMainVerb	24	न	CP1	14	b
# CP1 14 b	12	CoordMainVerb	25	मिल	CP1	14	b
# CP1 14 b	12	CoordMainVerb	26	सकी	CP1	14	b
# CP1 14 b	12	CoordMainVerb	27	है	CP1	14	b
# CP1 14 b	12	CoordMainVerb	28	।	CP1	14	b
# CP1 14 c	0	PreMVObj	0	नौकरी	CP1	14	c
# CP1 14 c	0	PreMVObj	1	के	CP1	14	c
# CP1 14 c	0	PreMVObj	2	लिए	CP1	14	c
# CP1 14 c	1	PreMVObj	3	मनोज	CP1	14	c
# CP1 14 c	2	PreMVObj	4	दो	CP1	14	c
# CP1 14 c	2	PreMVObj	5	साल	CP1	14	c
# CP1 14 c	2	PreMVObj	6	से	CP1	14	c
# CP1 14 c	3	PreMVObj	7	इस	CP1	14	c
# CP1 14 c	3	PreMVObj	8	अमीर	CP1	14	c
# CP1 14 c	3	PreMVObj	9	बढ़ई	CP1	14	c
# CP1 14 c	3	PreMVObj	10	के	CP1	14	c
# CP1 14 c	4	PreMVObj	11	गोदाम	CP1	14	c
# CP1 14 c	4	PreMVObj	12	के	CP1	14	c
# CP1 14 c	5	MVObj	13	दरवाजे	CP1	14	c
# CP1 14 c	6	PreMV1	14	बिना	CP1	14	c
# CP1 14 c	6	PreMV1	15	नागा	CP1	14	c
# CP1 14 c	7	PreMV1	16	रात-दिन	CP1	14	c
# CP1 14 c	8	PreMV	17	सुबह-शाम	CP1	14	c
# CP1 14 c	9	MainVerb	18	काटता	CP1	14	c
# CP1 14 c	9	MainVerb	19	है	CP1	14	c
# CP1 14 c	9	MainVerb	20	,	CP1	14	c
# CP1 14 c	10	PreCoordMV	21	अभी	CP1	14	c
# CP1 14 c	10	PreCoordMV	22	तक	CP1	14	c
# CP1 14 c	11	PreCoordMV	23	उसको	CP1	14	c
# CP1 14 c	12	NONE	24	कहीं	CP1	14	c
# CP1 14 c	12	NONE	25	और	CP1	14	c
# CP1 14 c	13	PreCoordMV	26	नौकरी	CP1	14	c
# CP1 14 c	14	CoordMainVerb	27	न	CP1	14	c
# CP1 14 c	14	CoordMainVerb	28	मिल	CP1	14	c
# CP1 14 c	14	CoordMainVerb	29	सकी	CP1	14	c
# CP1 14 c	14	CoordMainVerb	30	है	CP1	14	c
# CP1 14 c	14	CoordMainVerb	31	।	CP1	14	c
# CP1 14 d	0	PreMVObj	0	नौकरी	CP1	14	d
# CP1 14 d	0	PreMVObj	1	के	CP1	14	d
# CP1 14 d	0	PreMVObj	2	लिए	CP1	14	d
# CP1 14 d	1	PreMVObj	3	मनोज	CP1	14	d
# CP1 14 d	2	PreMVObj	4	दो	CP1	14	d
# CP1 14 d	2	PreMVObj	5	साल	CP1	14	d
# CP1 14 d	2	PreMVObj	6	से	CP1	14	d
# CP1 14 d	3	PreMVObj	7	इस	CP1	14	d
# CP1 14 d	3	PreMVObj	8	अमीर	CP1	14	d
# CP1 14 d	3	PreMVObj	9	बढ़ई	CP1	14	d
# CP1 14 d	3	PreMVObj	10	के	CP1	14	d
# CP1 14 d	4	PreMVObj	11	गोदाम	CP1	14	d
# CP1 14 d	4	PreMVObj	12	के	CP1	14	d
# CP1 14 d	5	MVObj	13	दरवाजे	CP1	14	d
# CP1 14 d	6	PreMV	14	सुबह-शाम	CP1	14	d
# CP1 14 d	7	MainVerb	15	काटता	CP1	14	d
# CP1 14 d	7	MainVerb	16	है	CP1	14	d
# CP1 14 d	7	MainVerb	17	,	CP1	14	d
# CP1 14 d	8	PreCoordMV	18	अभी	CP1	14	d
# CP1 14 d	8	PreCoordMV	19	तक	CP1	14	d
# CP1 14 d	9	PreCoordMV	20	उसको	CP1	14	d
# CP1 14 d	10	NONE	21	कहीं	CP1	14	d
# CP1 14 d	10	NONE	22	और	CP1	14	d
# CP1 14 d	11	PreCoordMV	23	नौकरी	CP1	14	d
# CP1 14 d	12	CoordMainVerb	24	न	CP1	14	d
# CP1 14 d	12	CoordMainVerb	25	मिल	CP1	14	d
# CP1 14 d	12	CoordMainVerb	26	सकी	CP1	14	d
# CP1 14 d	12	CoordMainVerb	27	है	CP1	14	d
# CP1 14 d	12	CoordMainVerb	28	।	CP1	14	d
# CP1 15 a	0	PreNounPred	0	छोटे	CP1	15	a
# CP1 15 a	0	PreNounPred	1	बच्चे	CP1	15	a
# CP1 15 a	0	PreNounPred	2	ने	CP1	15	a
# CP1 15 a	1	PreNounPred	3	दशहरे	CP1	15	a
# CP1 15 a	1	PreNounPred	4	के	CP1	15	a
# CP1 15 a	1	PreNounPred	5	दिन	CP1	15	a
# CP1 15 a	2	PreNounPred	6	मेले	CP1	15	a
# CP1 15 a	2	PreNounPred	7	में	CP1	15	a
# CP1 15 a	3	PreNounPred	8	लोक	CP1	15	a
# CP1 15 a	3	PreNounPred	9	संगीत	CP1	15	a
# CP1 15 a	3	PreNounPred	10	कलाकारों	CP1	15	a
# CP1 15 a	3	PreNounPred	11	का	CP1	15	a
# CP1 15 a	4	CPNounPred	12	लुत्फ	CP1	15	a
# CP1 15 a	5	PreMV1	13	पूरी	CP1	15	a
# CP1 15 a	5	PreMV1	14	शाम	CP1	15	a
# CP1 15 a	6	PreMV	15	जी	CP1	15	a
# CP1 15 a	6	PreMV	16	भर	CP1	15	a
# CP1 15 a	6	PreMV	17	के	CP1	15	a
# CP1 15 a	7	CPLightVerb	18	उठाया	CP1	15	a
# CP1 15 a	7	CPLightVerb	19	,	CP1	15	a
# CP1 15 a	8	PreCoordMV	20	यह	CP1	15	a
# CP1 15 a	9	PreCoordMV	21	देख	CP1	15	a
# CP1 15 a	10	PreCoordMV	22	कलाकारों	CP1	15	a
# CP1 15 a	10	PreCoordMV	23	नें	CP1	15	a
# CP1 15 a	11	PreCoordMV	24	अपना	CP1	15	a
# CP1 15 a	11	PreCoordMV	25	तबला	CP1	15	a
# CP1 15 a	12	PreCoordMV	26	बच्चे	CP1	15	a
# CP1 15 a	12	PreCoordMV	27	को	CP1	15	a
# CP1 15 a	13	CoordMainVerb	28	भेंट	CP1	15	a
# CP1 15 a	13	CoordMainVerb	29	कर	CP1	15	a
# CP1 15 a	13	CoordMainVerb	30	दिया	CP1	15	a
# CP1 15 a	13	CoordMainVerb	31	।	CP1	15	a
# CP1 15 b	0	PreNounPred	0	छोटे	CP1	15	b
# CP1 15 b	0	PreNounPred	1	बच्चे	CP1	15	b
# CP1 15 b	0	PreNounPred	2	ने	CP1	15	b
# CP1 15 b	1	PreNounPred	3	दशहरे	CP1	15	b
# CP1 15 b	1	PreNounPred	4	के	CP1	15	b
# CP1 15 b	1	PreNounPred	5	दिन	CP1	15	b
# CP1 15 b	2	PreNounPred	6	मेले	CP1	15	b
# CP1 15 b	2	PreNounPred	7	में	CP1	15	b
# CP1 15 b	3	PreNounPred	8	लोक	CP1	15	b
# CP1 15 b	3	PreNounPred	9	संगीत	CP1	15	b
# CP1 15 b	3	PreNounPred	10	कलाकारों	CP1	15	b
# CP1 15 b	3	PreNounPred	11	का	CP1	15	b
# CP1 15 b	4	CPNounPred	12	लुत्फ	CP1	15	b
# CP1 15 b	5	PreMV	13	जी	CP1	15	b
# CP1 15 b	5	PreMV	14	भर	CP1	15	b
# CP1 15 b	5	PreMV	15	के	CP1	15	b
# CP1 15 b	6	CPLightVerb	16	उठाया	CP1	15	b
# CP1 15 b	6	CPLightVerb	17	,	CP1	15	b
# CP1 15 b	7	PreCoordMV	18	यह	CP1	15	b
# CP1 15 b	8	PreCoordMV	19	देख	CP1	15	b
# CP1 15 b	9	PreCoordMV	20	कलाकारों	CP1	15	b
# CP1 15 b	9	PreCoordMV	21	नें	CP1	15	b
# CP1 15 b	10	PreCoordMV	22	अपना	CP1	15	b
# CP1 15 b	10	PreCoordMV	23	तबला	CP1	15	b
# CP1 15 b	11	PreCoordMV	24	बच्चे	CP1	15	b
# CP1 15 b	11	PreCoordMV	25	को	CP1	15	b
# CP1 15 b	12	CoordMainVerb	26	भेंट	CP1	15	b
# CP1 15 b	12	CoordMainVerb	27	कर	CP1	15	b
# CP1 15 b	12	CoordMainVerb	28	दिया	CP1	15	b
# CP1 15 b	12	CoordMainVerb	29	।	CP1	15	b
# CP1 15 c	0	PreMVObj	0	छोटे	CP1	15	c
# CP1 15 c	0	PreMVObj	1	बच्चे	CP1	15	c
# CP1 15 c	0	PreMVObj	2	ने	CP1	15	c
# CP1 15 c	1	PreMVObj	3	दशहरे	CP1	15	c
# CP1 15 c	1	PreMVObj	4	के	CP1	15	c
# CP1 15 c	1	PreMVObj	5	दिन	CP1	15	c
# CP1 15 c	2	PreMVObj	6	मेले	CP1	15	c
# CP1 15 c	2	PreMVObj	7	में	CP1	15	c
# CP1 15 c	3	PreMVObj	8	लोक	CP1	15	c
# CP1 15 c	3	PreMVObj	9	संगीत	CP1	15	c
# CP1 15 c	3	PreMVObj	10	कलाकारों	CP1	15	c
# CP1 15 c	3	PreMVObj	11	का	CP1	15	c
# CP1 15 c	4	MVObj	12	तबला	CP1	15	c
# CP1 15 c	5	PreMV1	13	पूरी	CP1	15	c
# CP1 15 c	5	PreMV1	14	शाम	CP1	15	c
# CP1 15 c	6	PreMV	15	जी	CP1	15	c
# CP1 15 c	6	PreMV	16	भर	CP1	15	c
# CP1 15 c	6	PreMV	17	के	CP1	15	c
# CP1 15 c	7	MainVerb	18	उठाया	CP1	15	c
# CP1 15 c	7	MainVerb	19	,	CP1	15	c
# CP1 15 c	8	PreCoordMV	20	यह	CP1	15	c
# CP1 15 c	9	PreCoordMV	21	देख	CP1	15	c
# CP1 15 c	10	PreCoordMV	22	कलाकारों	CP1	15	c
# CP1 15 c	10	PreCoordMV	23	नें	CP1	15	c
# CP1 15 c	11	PreCoordMV	24	अपना	CP1	15	c
# CP1 15 c	11	PreCoordMV	25	तबला	CP1	15	c
# CP1 15 c	12	PreCoordMV	26	बच्चे	CP1	15	c
# CP1 15 c	12	PreCoordMV	27	को	CP1	15	c
# CP1 15 c	13	CoordMainVerb	28	भेंट	CP1	15	c
# CP1 15 c	13	CoordMainVerb	29	कर	CP1	15	c
# CP1 15 c	13	CoordMainVerb	30	दिया	CP1	15	c
# CP1 15 c	13	CoordMainVerb	31	।	CP1	15	c
# CP1 15 d	0	PreMVObj	0	छोटे	CP1	15	d
# CP1 15 d	0	PreMVObj	1	बच्चे	CP1	15	d
# CP1 15 d	0	PreMVObj	2	ने	CP1	15	d
# CP1 15 d	1	PreMVObj	3	दशहरे	CP1	15	d
# CP1 15 d	1	PreMVObj	4	के	CP1	15	d
# CP1 15 d	1	PreMVObj	5	दिन	CP1	15	d
# CP1 15 d	2	PreMVObj	6	मेले	CP1	15	d
# CP1 15 d	2	PreMVObj	7	में	CP1	15	d
# CP1 15 d	3	PreMVObj	8	लोक	CP1	15	d
# CP1 15 d	3	PreMVObj	9	संगीत	CP1	15	d
# CP1 15 d	3	PreMVObj	10	कलाकारों	CP1	15	d
# CP1 15 d	3	PreMVObj	11	का	CP1	15	d
# CP1 15 d	4	MVObj	12	तबला	CP1	15	d
# CP1 15 d	5	PreMV	13	जी	CP1	15	d
# CP1 15 d	5	PreMV	14	भर	CP1	15	d
# CP1 15 d	5	PreMV	15	के	CP1	15	d
# CP1 15 d	6	MainVerb	16	उठाया	CP1	15	d
# CP1 15 d	6	MainVerb	17	,	CP1	15	d
# CP1 15 d	7	PreCoordMV	18	यह	CP1	15	d
# CP1 15 d	8	PreCoordMV	19	देख	CP1	15	d
# CP1 15 d	9	PreCoordMV	20	कलाकारों	CP1	15	d
# CP1 15 d	9	PreCoordMV	21	नें	CP1	15	d
# CP1 15 d	10	PreCoordMV	22	अपना	CP1	15	d
# CP1 15 d	10	PreCoordMV	23	तबला	CP1	15	d
# CP1 15 d	11	PreCoordMV	24	बच्चे	CP1	15	d
# CP1 15 d	11	PreCoordMV	25	को	CP1	15	d
# CP1 15 d	12	CoordMainVerb	26	भेंट	CP1	15	d
# CP1 15 d	12	CoordMainVerb	27	कर	CP1	15	d
# CP1 15 d	12	CoordMainVerb	28	दिया	CP1	15	d
# CP1 15 d	12	CoordMainVerb	29	।	CP1	15	d
# CP1 16 a	0	PreNounPred	0	इलेक्शन	CP1	16	a
# CP1 16 a	0	PreNounPred	1	के	CP1	16	a
# CP1 16 a	0	PreNounPred	2	दौरान	CP1	16	a
# CP1 16 a	1	PreNounPred	3	यह	CP1	16	a
# CP1 16 a	1	PreNounPred	4	नेता	CP1	16	a
# CP1 16 a	2	PreNounPred	5	गरीबों	CP1	16	a
# CP1 16 a	2	PreNounPred	6	को	CP1	16	a
# CP1 16 a	3	CPNounPred	7	झांसा	CP1	16	a
# CP1 16 a	4	PreLV1	8	इसी	CP1	16	a
# CP1 16 a	4	PreLV1	9	तरह	CP1	16	a
# CP1 16 a	5	PreLV	10	हर	CP1	16	a
# CP1 16 a	5	PreLV	11	साल	CP1	16	a
# CP1 16 a	6	CPLightVerb	12	देता	CP1	16	a
# CP1 16 a	6	CPLightVerb	13	था	CP1	16	a
# CP1 16 a	6	CPLightVerb	14	,	CP1	16	a
# CP1 16 a	7	PreCoordMV	15	इस	CP1	16	a
# CP1 16 a	7	PreCoordMV	16	साल	CP1	16	a
# CP1 16 a	8	PreCoordMV	17	किसी	CP1	16	a
# CP1 16 a	8	PreCoordMV	18	जेल	CP1	16	a
# CP1 16 a	8	PreCoordMV	19	में	CP1	16	a
# CP1 16 a	9	CoordMainVerb	20	सड़	CP1	16	a
# CP1 16 a	9	CoordMainVerb	21	रहा	CP1	16	a
# CP1 16 a	9	CoordMainVerb	22	है	CP1	16	a
# CP1 16 a	9	CoordMainVerb	23	।	CP1	16	a
# CP1 16 b	0	PreNounPred	0	इलेक्शन	CP1	16	b
# CP1 16 b	0	PreNounPred	1	के	CP1	16	b
# CP1 16 b	0	PreNounPred	2	दौरान	CP1	16	b
# CP1 16 b	1	PreNounPred	3	यह	CP1	16	b
# CP1 16 b	1	PreNounPred	4	नेता	CP1	16	b
# CP1 16 b	2	PreNounPred	5	गरीबों	CP1	16	b
# CP1 16 b	2	PreNounPred	6	को	CP1	16	b
# CP1 16 b	3	CPNounPred	7	झांसा	CP1	16	b
# CP1 16 b	4	PreLV	8	हर	CP1	16	b
# CP1 16 b	4	PreLV	9	साल	CP1	16	b
# CP1 16 b	5	CPLightVerb	10	देता	CP1	16	b
# CP1 16 b	5	CPLightVerb	11	था	CP1	16	b
# CP1 16 b	5	CPLightVerb	12	,	CP1	16	b
# CP1 16 b	6	PreCoordMV	13	इस	CP1	16	b
# CP1 16 b	6	PreCoordMV	14	साल	CP1	16	b
# CP1 16 b	7	PreCoordMV	15	किसी	CP1	16	b
# CP1 16 b	7	PreCoordMV	16	जेल	CP1	16	b
# CP1 16 b	7	PreCoordMV	17	में	CP1	16	b
# CP1 16 b	8	CoordMainVerb	18	सड़	CP1	16	b
# CP1 16 b	8	CoordMainVerb	19	रहा	CP1	16	b
# CP1 16 b	8	CoordMainVerb	20	है	CP1	16	b
# CP1 16 b	8	CoordMainVerb	21	।	CP1	16	b
# CP1 16 c	0	PreMVObj	0	इलेक्शन	CP1	16	c
# CP1 16 c	0	PreMVObj	1	के	CP1	16	c
# CP1 16 c	0	PreMVObj	2	दौरान	CP1	16	c
# CP1 16 c	1	PreMVObj	3	यह	CP1	16	c
# CP1 16 c	1	PreMVObj	4	नेता	CP1	16	c
# CP1 16 c	2	PreMVObj	5	गरीबों	CP1	16	c
# CP1 16 c	2	PreMVObj	6	को	CP1	16	c
# CP1 16 c	3	MVObj	7	डबलरोटी	CP1	16	c
# CP1 16 c	4	PreMV1	8	इसी	CP1	16	c
# CP1 16 c	4	PreMV1	9	तरह	CP1	16	c
# CP1 16 c	5	PreMV	10	हर	CP1	16	c
# CP1 16 c	5	PreMV	11	साल	CP1	16	c
# CP1 16 c	6	MainVerb	12	देता	CP1	16	c
# CP1 16 c	6	MainVerb	13	था	CP1	16	c
# CP1 16 c	6	MainVerb	14	,	CP1	16	c
# CP1 16 c	7	PreCoordMV	15	इस	CP1	16	c
# CP1 16 c	7	PreCoordMV	16	साल	CP1	16	c
# CP1 16 c	8	PreCoordMV	17	किसी	CP1	16	c
# CP1 16 c	8	PreCoordMV	18	जेल	CP1	16	c
# CP1 16 c	8	PreCoordMV	19	में	CP1	16	c
# CP1 16 c	9	CoordMainVerb	20	सड़	CP1	16	c
# CP1 16 c	9	CoordMainVerb	21	रहा	CP1	16	c
# CP1 16 c	9	CoordMainVerb	22	है	CP1	16	c
# CP1 16 c	9	CoordMainVerb	23	।	CP1	16	c
# CP1 16 d	0	PreMVObj	0	इलेक्शन	CP1	16	d
# CP1 16 d	0	PreMVObj	1	के	CP1	16	d
# CP1 16 d	0	PreMVObj	2	दौरान	CP1	16	d
# CP1 16 d	1	PreMVObj	3	यह	CP1	16	d
# CP1 16 d	1	PreMVObj	4	नेता	CP1	16	d
# CP1 16 d	2	PreMVObj	5	गरीबों	CP1	16	d
# CP1 16 d	2	PreMVObj	6	को	CP1	16	d
# CP1 16 d	3	MVObj	7	डबलरोटी	CP1	16	d
# CP1 16 d	4	PreMV	8	हर	CP1	16	d
# CP1 16 d	4	PreMV	9	साल	CP1	16	d
# CP1 16 d	5	MainVerb	10	देता	CP1	16	d
# CP1 16 d	5	MainVerb	11	था	CP1	16	d
# CP1 16 d	5	MainVerb	12	,	CP1	16	d
# CP1 16 d	6	PreCoordMV	13	इस	CP1	16	d
# CP1 16 d	6	PreCoordMV	14	साल	CP1	16	d
# CP1 16 d	7	PreCoordMV	15	किसी	CP1	16	d
# CP1 16 d	7	PreCoordMV	16	जेल	CP1	16	d
# CP1 16 d	7	PreCoordMV	17	में	CP1	16	d
# CP1 16 d	8	CoordMainVerb	18	सड़	CP1	16	d
# CP1 16 d	8	CoordMainVerb	19	रहा	CP1	16	d
# CP1 16 d	8	CoordMainVerb	20	है	CP1	16	d
# CP1 16 d	8	CoordMainVerb	21	।	CP1	16	d
# filler 1 a	0	NONE	0	रवि	filler	1	a
# filler 1 a	1	NONE	1	जानता	filler	1	a
# filler 1 a	1	NONE	2	है	filler	1	a
# filler 1 a	2	NONE	3	कि	filler	1	a
# filler 1 a	3	NONE	4	वह	filler	1	a
# filler 1 a	3	NONE	5	कवि	filler	1	a
# filler 1 a	4	NONE	6	कभी	filler	1	a
# filler 1 a	5	NONE	7	मशहूर	filler	1	a
# filler 1 a	5	NONE	8	नहीं	filler	1	a
# filler 1 a	5	NONE	9	होगा	filler	1	a
# filler 1 a	5	NONE	10	,	filler	1	a
# filler 1 a	6	NONE	11	कवियों	filler	1	a
# filler 1 a	6	NONE	12	की	filler	1	a
# filler 1 a	7	NONE	13	बरसो	filler	1	a
# filler 1 a	7	NONE	14	से	filler	1	a
# filler 1 a	8	NONE	15	यही	filler	1	a
# filler 1 a	8	NONE	16	दशा	filler	1	a
# filler 1 a	9	NONE	17	रही	filler	1	a
# filler 1 a	9	NONE	18	है	filler	1	a
# filler 1 a	9	NONE	19	।	filler	1	a
# filler 2 a	0	NONE	0	राम	filler	2	a
# filler 2 a	0	NONE	1	को	filler	2	a
# filler 2 a	1	NONE	2	सीता	filler	2	a
# filler 2 a	1	NONE	3	से	filler	2	a
# filler 2 a	2	NONE	4	और	filler	2	a
# filler 2 a	3	NONE	5	हरि	filler	2	a
# filler 2 a	3	NONE	6	को	filler	2	a
# filler 2 a	4	NONE	7	कमला	filler	2	a
# filler 2 a	4	NONE	8	से	filler	2	a
# filler 2 a	5	NONE	9	प्यार	filler	2	a
# filler 2 a	5	NONE	10	है	filler	2	a
# filler 2 a	5	NONE	11	,	filler	2	a
# filler 2 a	6	NONE	12	मगर	filler	2	a
# filler 2 a	7	NONE	13	कोई	filler	2	a
# filler 2 a	8	NONE	14	किसी	filler	2	a
# filler 2 a	8	NONE	15	को	filler	2	a
# filler 2 a	9	NONE	16	कुछ	filler	2	a
# filler 2 a	10	NONE	17	केहता	filler	2	a
# filler 2 a	10	NONE	18	ही	filler	2	a
# filler 2 a	10	NONE	19	नही।	filler	2	a
# filler 3 a	0	NONE	0	नेहा	filler	3	a
# filler 3 a	0	NONE	1	को	filler	3	a
# filler 3 a	1	NONE	2	नहीं	filler	3	a
# filler 3 a	1	NONE	3	लगता	filler	3	a
# filler 3 a	2	NONE	4	कि	filler	3	a
# filler 3 a	3	NONE	5	पार्टी	filler	3	a
# filler 3 a	3	NONE	6	में	filler	3	a
# filler 3 a	4	NONE	7	कोई	filler	3	a
# filler 3 a	5	NONE	8	आएगा	filler	3	a
# filler 3 a	5	NONE	9	,	filler	3	a
# filler 3 a	6	NONE	10	नेहा	filler	3	a
# filler 3 a	6	NONE	11	की	filler	3	a
# filler 3 a	7	NONE	12	किसी	filler	3	a
# filler 3 a	7	NONE	13	से	filler	3	a
# filler 3 a	8	NONE	14	पटती	filler	3	a
# filler 3 a	8	NONE	15	नही	filler	3	a
# filler 3 a	8	NONE	16	है।	filler	3	a
# filler 4 a	0	NONE	0	चोर	filler	4	a
# filler 4 a	0	NONE	1	को	filler	4	a
# filler 4 a	1	NONE	2	पुलिस	filler	4	a
# filler 4 a	1	NONE	3	ने	filler	4	a
# filler 4 a	2	NONE	4	गोली	filler	4	a
# filler 4 a	3	NONE	5	मारी	filler	4	a
# filler 4 a	4	NONE	6	और	filler	4	a
# filler 4 a	5	NONE	7	प्रबल	filler	4	a
# filler 4 a	5	NONE	8	को	filler	4	a
# filler 4 a	6	NONE	9	अनिल	filler	4	a
# filler 4 a	6	NONE	10	ने	filler	4	a
# filler 4 a	6	NONE	11	,	filler	4	a
# filler 4 a	7	NONE	12	फ़िल्म	filler	4	a
# filler 4 a	8	NONE	13	इसके	filler	4	a
# filler 4 a	8	NONE	14	बाद	filler	4	a
# filler 4 a	9	NONE	15	खत्म	filler	4	a
# filler 4 a	9	NONE	16	हो	filler	4	a
# filler 4 a	9	NONE	17	गई	filler	4	a
# filler 4 a	9	NONE	18	।	filler	4	a
# filler 5 a	0	NONE	0	पकड़ा	filler	5	a
# filler 5 a	1	NONE	1	गोविन्द	filler	5	a
# filler 5 a	1	NONE	2	को	filler	5	a
# filler 5 a	2	NONE	3	अखिल	filler	5	a
# filler 5 a	2	NONE	4	ने	filler	5	a
# filler 5 a	3	NONE	5	और	filler	5	a
# filler 5 a	4	NONE	6	पकड़ा	filler	5	a
# filler 5 a	5	NONE	7	प्रबल	filler	5	a
# filler 5 a	5	NONE	8	को	filler	5	a
# filler 5 a	6	NONE	9	अनिल	filler	5	a
# filler 5 a	6	NONE	10	ने	filler	5	a
# filler 5 a	6	NONE	11	,	filler	5	a
# filler 5 a	7	NONE	12	उनके	filler	5	a
# filler 5 a	8	NONE	13	स्कूल	filler	5	a
# filler 5 a	8	NONE	14	में	filler	5	a
# filler 5 a	9	NONE	15	यह	filler	5	a
# filler 5 a	9	NONE	16	खेल	filler	5	a
# filler 5 a	10	NONE	17	काफी	filler	5	a
# filler 5 a	10	NONE	18	लोकप्रिय	filler	5	a
# filler 5 a	11	NONE	19	है।	filler	5	a
# filler 6 a	0	NONE	0	उनके	filler	6	a
# filler 6 a	1	NONE	1	दाएं	filler	6	a
# filler 6 a	1	NONE	2	हाथ	filler	6	a
# filler 6 a	1	NONE	3	में	filler	6	a
# filler 6 a	2	NONE	4	तलवार	filler	6	a
# filler 6 a	3	NONE	5	है	filler	6	a
# filler 6 a	4	NONE	6	और	filler	6	a
# filler 6 a	5	NONE	7	बांए	filler	6	a
# filler 6 a	5	NONE	8	हाथ	filler	6	a
# filler 6 a	5	NONE	9	में	filler	6	a
# filler 6 a	6	NONE	10	खंजर	filler	6	a
# filler 6 a	6	NONE	11	,	filler	6	a
# filler 6 a	7	NONE	12	और	filler	6	a
# filler 6 a	8	NONE	13	फिर	filler	6	a
# filler 6 a	9	NONE	14	बात	filler	6	a
# filler 6 a	9	NONE	15	करते	filler	6	a
# filler 6 a	9	NONE	16	हैं	filler	6	a
# filler 6 a	10	NONE	17	अहिंसा	filler	6	a
# filler 6 a	10	NONE	18	की।	filler	6	a
# filler 7 a	0	NONE	0	मुझे	filler	7	a
# filler 7 a	1	NONE	1	यह	filler	7	a
# filler 7 a	2	NONE	2	बिलकुल	filler	7	a
# filler 7 a	3	NONE	3	नहीं	filler	7	a
# filler 7 a	3	NONE	4	पसन्द	filler	7	a
# filler 7 a	4	NONE	5	कि	filler	7	a
# filler 7 a	5	NONE	6	आप	filler	7	a
# filler 7 a	6	NONE	7	वहाँ	filler	7	a
# filler 7 a	7	NONE	8	जाएं	filler	7	a
# filler 7 a	7	NONE	9	,	filler	7	a
# filler 7 a	8	NONE	10	आपकी	filler	7	a
# filler 7 a	9	NONE	11	जान	filler	7	a
# filler 7 a	9	NONE	12	को	filler	7	a
# filler 7 a	10	NONE	13	वहाँ	filler	7	a
# filler 7 a	11	NONE	14	खतरा	filler	7	a
# filler 7 a	11	NONE	15	है	filler	7	a
# filler 7 a	11	NONE	16	।	filler	7	a
# filler 8 a	0	NONE	0	उसने	filler	8	a
# filler 8 a	1	NONE	1	मुझे	filler	8	a
# filler 8 a	2	NONE	2	पैसे	filler	8	a
# filler 8 a	3	NONE	3	दिये	filler	8	a
# filler 8 a	3	NONE	4	थे	filler	8	a
# filler 8 a	3	NONE	5	,	filler	8	a
# filler 8 a	4	NONE	6	मैंने	filler	8	a
# filler 8 a	5	NONE	7	वह	filler	8	a
# filler 8 a	5	NONE	8	पैसे	filler	8	a
# filler 8 a	6	NONE	9	अभी	filler	8	a
# filler 8 a	6	NONE	10	तक	filler	8	a
# filler 8 a	7	NONE	11	नहीं	filler	8	a
# filler 8 a	7	NONE	12	लौटाए	filler	8	a
# filler 8 a	7	NONE	13	।	filler	8	a
# filler 9 a	0	NONE	0	उसको	filler	9	a
# filler 9 a	1	NONE	1	शक	filler	9	a
# filler 9 a	2	NONE	2	है	filler	9	a
# filler 9 a	3	NONE	3	कि	filler	9	a
# filler 9 a	4	NONE	4	यह	filler	9	a
# filler 9 a	4	NONE	5	बात	filler	9	a
# filler 9 a	5	NONE	6	झूठ	filler	9	a
# filler 9 a	6	NONE	7	है	filler	9	a
# filler 9 a	7	NONE	8	कि	filler	9	a
# filler 9 a	8	NONE	9	आज	filler	9	a
# filler 9 a	9	NONE	10	कोई	filler	9	a
# filler 9 a	9	NONE	11	भी	filler	9	a
# filler 9 a	10	NONE	12	नहीं	filler	9	a
# filler 9 a	10	NONE	13	आएगा	filler	9	a
# filler 9 a	10	NONE	14	।	filler	9	a
# filler 10 a	0	NONE	0	इस	filler	10	a
# filler 10 a	0	NONE	1	दुकान	filler	10	a
# filler 10 a	1	NONE	2	में	filler	10	a
# filler 10 a	2	NONE	3	दाल	filler	10	a
# filler 10 a	3	NONE	4	काफी	filler	10	a
# filler 10 a	3	NONE	5	ससती	filler	10	a
# filler 10 a	3	NONE	6	है	filler	10	a
# filler 10 a	3	NONE	7	,	filler	10	a
# filler 10 a	4	NONE	8	शक	filler	10	a
# filler 10 a	5	NONE	9	होता	filler	10	a
# filler 10 a	5	NONE	10	है	filler	10	a
