Position	Word	Lemma	POS	Part	Item	Condition	Region	Round
5	دوست	دوست	N_SING	2	1	2	other	0
6	من	من	PRO	2	1	2	other	0
7	کرد	کرد#کن	V_PA	2	1	2	verb	0
8	که	که	CON	2	1	2	other	0
9	خیلی	خیلی	ADV	2	1	2	other	0
10	زود	زود	ADJ	2	1	2	other	0
11	برآورده	None	ADJ_INO	2	1	2	other	0
12	شد	کرد#کن	V_PA	2	1	2	other	0
13	.	.	DELM	2	1	2	other	0
1	الهام	None	N_SING	1	11	3	other	0
2	سنجاقی	سنجاقی	N_SING	1	11	3	other	0
3	به	به	P	1	11	3	other	0
4	لباسش	لباسش	N_SING	1	11	3	other	0
5	آویخت	آویخت	V_PA	1	11	3	verb	0
6	که	که	CON	1	11	3	other	0
7	خیلی	خیلی	ADV	1	11	3	other	0
8	با	با	P	1	11	3	other	0
9	لباسش	لباسش	N_SING	1	11	3	other	0
10	هماهنگ	هماهنگ	ADJ	1	11	3	other	0
11	بود	بود#باش	V_PA	1	11	3	other	0
12	.	.	DELM	1	11	3	other	0
1	نازنین	نازنین	N_SING	2	35	1	other	0
2	تصمیمی	تصمیم	N_SING	2	35	1	other	0
3	در	در	P	2	35	1	other	0
4	مورد	مورد	N_SING	2	35	1	other	0
5	خودش	خودش	N_SING	2	35	1	other	0
6	گرفت	گرفت#گیر	V_PA	2	35	1	verb	0
7	و	و	CON	2	35	1	other	0
8	همه‌ی	همه‌ی	PRO	2	35	1	other	0
9	تلاشش	تلاشش	N_SING	2	35	1	other	0
10	را	را	CLITIC	2	35	1	other	0
11	به	به	P	2	35	1	other	0
12	کار	کار	N_SING	2	35	1	other	0
13	بست	بست	V_PA	2	35	1	other	0
14	تا	تا	CON	2	35	1	other	0
15	آن	آن	PRO	2	35	1	other	0
16	را	را	CLITIC	2	35	1	other	0
17	اجرا	اجرا	N_SING	2	35	1	other	0
18	کند	کرد#کن	V_SUB	2	35	1	other	0
19	.	.	DELM	2	35	1	other	0
1	مهدی	مهدی	N_SING	2	36	4	other	0
2	شهادت	شهادت	N_SING	2	36	4	other	0
3	نامه‌ای	نامه	N_SING	2	36	4	other	0
4	در	در	P	2	36	4	other	0
5	دادگاه	دادگاه	N_SING	2	36	4	other	0
6	علنی	None	ADJ	2	36	4	other	0
7	دیروز	دیروز	ADV_TIME	2	36	4	other	0
8	نوشت	نوشت#نویس	V_PA	2	36	4	verb	0
9	که	که	CON	2	36	4	other	0
10	به	به	P	2	36	4	other	0
11	ضرر	None	N_SING	2	36	4	other	0
12	خودش	خودش	N_SING	2	36	4	other	0
13	تمام	تمام	ADJ	2	36	4	other	0
14	شد	کرد#کن	V_PA	2	36	4	other	0
15	.	.	DELM	2	36	4	other	0
1	فرزاد	فرزاد	N_SING	1	16	1	other	0
2	حرفی	حرف	N_SING	1	16	1	other	0
3	به	به	P	1	16	1	other	0
4	من	من	PRO	1	16	1	other	0
5	زد	زد#زن	V_PA	1	16	1	verb	0
6	و	و	CON	1	16	1	other	0
7	از	از	P	1	16	1	other	0
8	اتاق	None	N_SING	1	16	1	other	0
9	خارج	خارج	N_SING	1	16	1	other	0
10	شد	کرد#کن	V_PA	1	16	1	other	0
11	.	.	DELM	1	16	1	other	0
1	کوروش	کوروش	N_SING	1	18	3	other	0
2	نکته‌ای	نکته	N_SING	1	18	3	other	0
3	به	به	P	1	18	3	other	0
4	من	من	PRO	1	18	3	other	0
5	فهماند	فهماند	V_SUB	1	18	3	verb	0
6	و	و	CON	1	18	3	other	0
7	من	من	PRO	1	18	3	other	0
8	تازه	تازه	ADV	1	18	3	other	0
9	حقیقت	حقیقت	N_SING	1	18	3	other	0
10	را	را	CLITIC	1	18	3	other	0
11	فهمیدم	فهمید#فهم	V_PA	1	18	3	other	0
12	.	.	DELM	1	18	3	other	0
1	نیلوفر	نیلوفر	N_SING	2	26	4	other	0
2	انشایی	انشایی	ADJ	2	26	4	other	0
3	در	در	P	2	26	4	other	0
4	مدرسه‌ی	مدرسه	N_SING	2	26	4	other	0
5	دولتی	دولتی	ADJ	2	26	4	other	0
6	معرفت	معرفت	N_SING	2	26	4	other	0
7	خواند	خواند#خوان	V_PA	2	26	4	verb	0
8	که	که	CON	2	26	4	other	0
9	همه	همه	PRO	2	26	4	other	0
10	را	را	CLITIC	2	26	4	other	0
11	تحت	تحت	P	2	26	4	other	0
12	تاثیر	None	N_SING	2	26	4	other	0
13	قرار	قرار	N_SING	2	26	4	other	0
14	داد	داد#ده	V_PA	2	26	4	other	0
15	.	.	DELM	2	26	4	other	0
1	همکارم	همکارم	N_SING	1	9	2	other	0
2	سهمی	سهمی	N_SING	1	9	2	other	0
3	که	که	CON	1	9	2	other	0
4	بسیار	بسیار	ADV	1	9	2	other	0
5	ناعادلانه	ناعادلانه	ADJ	1	9	2	other	0
6	بود	بود#باش	V_PA	1	9	2	other	0
7	از	از	P	1	9	2	other	0
8	شرکت	شرکت	N_SING	1	9	2	other	0
9	برد	برد#بر	V_PA	1	9	2	verb	0
10	در	در	P	1	9	2	other	0
11	حالی	حال	N_SING	1	9	2	other	0
12	که	که	CON	1	9	2	other	0
13	من	من	PRO	1	9	2	other	0
14	بیشتر	بیش	ADJ_CMPR	1	9	2	other	0
15	از	از	P	1	9	2	other	0
16	او	او	PRO	1	9	2	other	0
17	برای	برای	P	1	9	2	other	0
18	شرکت	شرکت	N_SING	1	9	2	other	0
19	زحمت	زحمت	N_SING	1	9	2	other	0
20	کشیده	کشید#کش	V_PP	1	9	2	other	0
21	بودم	بود	V_PA	1	9	2	other	0
22	.	.	DELM	1	9	2	other	0
1	فرزاد	فرزاد	N_SING	2	16	1	other	0
2	حرفی	حرف	N_SING	2	16	1	other	0
3	به	به	P	2	16	1	other	0
4	من	من	PRO	2	16	1	other	0
5	زد	زد#زن	V_PA	2	16	1	verb	0
6	که	که	CON	2	16	1	other	0
7	خیلی	خیلی	ADV	2	16	1	other	0
8	جا	جا	N_SING	2	16	1	other	0
9	خوردم	None	V_PA	2	16	1	other	0
10	.	.	DELM	2	16	1	other	0
1	مجید	مجید	N_SING	1	27	2	other	0
2	لطفی	لطفی	N_SING	1	27	2	other	0
3	که	که	CON	1	27	2	other	0
4	دور	دور	ADV	1	27	2	other	0
5	از	از	P	1	27	2	other	0
6	ذهن	ذهن	N_SING	1	27	2	other	0
7	بود	بود#باش	V_PA	1	27	2	other	0
8	به	به	P	1	27	2	other	0
9	من	من	PRO	1	27	2	other	0
10	کرد	کرد#کن	V_PA	1	27	2	verb	0
11	و	و	CON	1	27	2	other	0
12	من	من	PRO	1	27	2	other	0
13	همیشه	همیشه	ADV_TIME	1	27	2	other	0
14	به	به	P	1	27	2	other	0
15	او	او	PRO	1	27	2	other	0
16	مدیونم	None	V_PRS	1	27	2	other	0
17	.	.	DELM	1	27	2	other	0
1	نیما	None	N_SING	1	22	3	other	0
2	امانتی	امانتی	N_SING	1	22	3	other	0
3	به	به	P	1	22	3	other	0
4	من	من	PRO	1	22	3	other	0
5	سپرد	None	V_PA	1	22	3	verb	0
6	و	و	CON	1	22	3	other	0
7	از	از	P	1	22	3	other	0
8	من	من	PRO	1	22	3	other	0
9	خواست	خواست#خواه	V_PA	1	22	3	other	0
10	تا	تا	CON	1	22	3	other	0
11	آن	آن	PRO	1	22	3	other	0
12	را	را	CLITIC	1	22	3	other	0
13	به	به	P	1	22	3	other	0
14	دست	دست	N_SING	1	22	3	other	0
15	خواهرش	خواهرش	N_SING	1	22	3	other	0
16	برسانم	رسانمت#رسان	V_SUB	1	22	3	other	0
17	.	.	DELM	1	22	3	other	0
1	همسرم	همسرم	PRO	1	15	4	other	0
2	شادی	شادی	N_SING	1	15	4	other	0
3	که	که	CON	1	15	4	other	0
4	انتظار	انتظار	N_SING	1	15	4	other	0
5	نداشتم	داشت#دار	V_PA	1	15	4	other	0
6	به	به	P	1	15	4	other	0
7	زندگی	زندگی	N_SING	1	15	4	other	0
8	من	من	PRO	1	15	4	other	0
9	آورد	آورد#آور	V_PA	1	15	4	verb	0
10	و	و	CON	1	15	4	other	0
11	زندگی	زندگی	N_SING	1	15	4	other	0
12	مرا	مرا	ADJ	1	15	4	other	0
13	از	از	P	1	15	4	other	0
14	این	این	PRO	1	15	4	other	0
15	رو	رو	N_SING	1	15	4	other	0
16	به	به	P	1	15	4	other	0
17	آن	آن	PRO	1	15	4	other	0
18	رو	رو	N_SING	1	15	4	other	0
19	کرد	کرد#کن	V_PA	1	15	4	other	0
20	.	.	DELM	1	15	4	other	0
1	مریم	مریم	N_SING	1	1	3	other	0
2	غذایی	غذا	ADJ	1	1	3	other	0
3	برای	برای	P	1	1	3	other	0
4	من	من	PRO	1	1	3	other	0
5	پخت	پخت	N_SING	1	1	3	verb	0
6	و	و	CON	1	1	3	other	0
7	خیلی	خیلی	ADV	1	1	3	other	0
8	خوش‌مزه	خوش‌مزه	ADJ	1	1	3	other	0
9	بود	بود#باش	V_PA	1	1	3	other	0
10	.	.	DELM	1	1	3	other	0
1	من	من	PRO	2	30	4	other	0
2	شایعه‌ای	شایعه	N_SING	2	30	4	other	0
3	در	در	P	2	30	4	other	0
4	مورد	مورد	N_SING	2	30	4	other	0
5	گذشته‌ی	گذشته	N_SING	2	30	4	other	0
6	مبهم	مبهم	ADJ	2	30	4	other	0
7	ستاره	ستاره	N_SING	2	30	4	other	0
8	شنیدم	None	V_PA	2	30	4	verb	0
9	که	که	CON	2	30	4	other	0
10	مایه‌ی	مایه	N_SING	2	30	4	other	0
11	خجالت	None	N_SING	2	30	4	other	0
12	بود	بود#باش	V_PA	2	30	4	other	0
13	.	.	DELM	2	30	4	other	0
1	حمید	حمید	N_SING	2	4	4	other	0
2	جوابی	جوابی	N_SING	2	4	4	other	0
3	از	از	P	2	4	4	other	0
4	خواهرزاده‌ی	خواهراده	N_SING	2	4	4	other	0
5	همسایه‌ی	همسایه‌ی	ADJ	2	4	4	other	0
6	مینا	مینا	N_SING	2	4	4	other	0
7	شنید	None	V_PA	2	4	4	verb	0
8	که	که	CON	2	4	4	other	0
9	او	او	PRO	2	4	4	other	0
10	را	را	CLITIC	2	4	4	other	0
11	شوکه	شوکه	ADJ	2	4	4	other	0
12	کرد	کرد#کن	V_PA	2	4	4	other	0
13	.	.	DELM	2	4	4	other	0
1	مریم	مریم	N_SING	1	1	4	other	0
2	غذایی	غذا	ADJ	1	1	4	other	0
3	که	که	CON	1	1	4	other	0
4	همیشه	همیشه	ADV_TIME	1	1	4	other	0
5	دوست	دوست	N_SING	1	1	4	other	0
6	داشتم	داشت#دار	V_PA	1	1	4	other	0
7	برای	برای	P	1	1	4	other	0
8	من	من	PRO	1	1	4	other	0
9	پخت	پخت	N_SING	1	1	4	verb	0
10	و	و	CON	1	1	4	other	0
11	خیلی	خیلی	ADV	1	1	4	other	0
12	خوش‌مزه	خوش‌مزه	ADJ	1	1	4	other	0
13	بود	بود#باش	V_PA	1	1	4	other	0
14	.	.	DELM	1	1	4	other	0
1	سپیده	None	N_SING	1	7	3	other	0
2	نقدی	نقد	ADJ	1	7	3	other	0
3	از	از	P	1	7	3	other	0
4	مقاله	مقاله	N_SING	1	7	3	other	0
5	خواند	خواند#خوان	V_PA	1	7	3	verb	0
6	و	و	CON	1	7	3	other	0
7	در	در	P	1	7	3	other	0
8	سخنرانی	سخنرانی	N_SING	1	7	3	other	0
9	خود	خود	PRO	1	7	3	other	0
10	به	به	P	1	7	3	other	0
11	آن	آن	PRO	1	7	3	other	0
12	اشاره	اشاره	N_SING	1	7	3	other	0
13	کرد	کرد#کن	V_PA	1	7	3	other	0
14	.	.	DELM	1	7	3	other	0
1	الهام	None	N_SING	2	11	4	other	0
2	سنجاقی	سنجاقی	N_SING	2	11	4	other	0
3	به	به	P	2	11	4	other	0
4	لباس	لباس	N_SING	2	11	4	other	0
5	قرمز	قرمز	ADJ	2	11	4	other	0
6	جدیدش	جدیدش	ADJ	2	11	4	other	0
7	آویخت	آویخت	V_PA	2	11	4	verb	0
8	که	که	CON	2	11	4	other	0
9	پروانه‌ای	پروانه	N_SING	2	11	4	other	0
10	نقره‌ای	نقره‌ای	N_SING	2	11	4	other	0
11	رنگ	رنگ	N_SING	2	11	4	other	0
12	بود	بود#باش	V_PA	2	11	4	other	0
13	.	.	DELM	2	11	4	other	0
1	نیلوفر	نیلوفر	N_SING	2	26	2	other	0
2	پیشرفتی	پیشرفتی	N_SING	2	26	2	other	0
3	در	در	P	2	26	2	other	0
4	مدرسه‌ی	مدرسه	N_SING	2	26	2	other	0
5	دولتی	دولتی	ADJ	2	26	2	other	0
6	معرفت	معرفت	N_SING	2	26	2	other	0
7	کرد	کرد#کن	V_PA	2	26	2	verb	0
8	که	که	CON	2	26	2	other	0
9	همه	همه	PRO	2	26	2	other	0
10	را	را	CLITIC	2	26	2	other	0
11	بهت	بهت	N_SING	2	26	2	other	0
12	زده	زد#زن	V_PP	2	26	2	other	0
13	کرده	کرد#کن	V_PP	2	26	2	other	0
14	بود	بود#باش	V_PA	2	26	2	other	0
15	.	.	DELM	2	26	2	other	0
1	محسن	محسن	N_SING	2	12	1	other	0
2	اتهامی	اتهامی	N_SING	2	12	1	other	0
3	به	به	P	2	12	1	other	0
4	من	من	PRO	2	12	1	other	0
5	زد	زد#زن	V_PA	2	12	1	verb	0
6	اما	اما	CON	2	12	1	other	0
7	نتوانست	توانست#توان	V_PA	2	12	1	other	0
8	آن	آن	PRO	2	12	1	other	0
9	را	را	CLITIC	2	12	1	other	0
10	اثبات	اثبات	N_SING	2	12	1	other	0
11	کند	کرد#کن	V_SUB	2	12	1	other	0
12	.	.	DELM	2	12	1	other	0
1	مژگان	مژگان	N_SING	2	14	1	other	0
2	تهمتی	تهمت	N_SING	2	14	1	other	0
3	به	به	P	2	14	1	other	0
4	من	من	PRO	2	14	1	other	0
5	زد	زد#زن	V_PA	2	14	1	verb	0
6	که	که	CON	2	14	1	other	0
7	باعث	باعث	N_SING	2	14	1	other	0
8	شد	کرد#کن	V_PA	2	14	1	other	0
9	دیگر	دیگر	ADV_NEG	2	14	1	other	0
10	با	با	P	2	14	1	other	0
11	او	او	PRO	2	14	1	other	0
12	قطع	قطع	N_SING	2	14	1	other	0
13	رابطه	رابطه	N_SING	2	14	1	other	0
14	کنم	کرد#کن	V_SUB	2	14	1	other	0
15	.	.	DELM	2	14	1	other	0
1	مژگان	مژگان	N_SING	2	14	4	other	0
2	هدیه‌ای	هدیه	N_SING	2	14	4	other	0
3	به	به	P	2	14	4	other	0
4	پسر	پسر	N_SING	2	14	4	other	0
5	بامزه‌ی	بامزه	N_SING	2	14	4	other	0
6	من	من	PRO	2	14	4	other	0
7	داد	داد#ده	V_PA	2	14	4	verb	0
8	که	که	CON	2	14	4	other	0
9	واقعا	None	ADV	2	14	4	other	0
10	ذوق	ذوق	N_SING	2	14	4	other	0
11	کرد	کرد#کن	V_PA	2	14	4	other	0
12	.	.	DELM	2	14	4	other	0
1	بهنام	None	N_SING	1	20	1	other	0
2	راهنمایی	راهنمایی	N_SING	1	20	1	other	0
3	به	به	P	1	20	1	other	0
4	من	من	PRO	1	20	1	other	0
5	کرد	کرد#کن	V_PA	1	20	1	verb	0
6	و	و	CON	1	20	1	other	0
7	باعث	باعث	N_SING	1	20	1	other	0
8	شد	کرد#کن	V_PA	1	20	1	other	0
9	بتوانم	None	V_SUB	1	20	1	other	0
10	تصمیم	تصمیم	N_SING	1	20	1	other	0
11	نهایی	نهایی	ADJ	1	20	1	other	0
12	را	را	CLITIC	1	20	1	other	0
13	بگیرم	گرفت#گیر	V_SUB	1	20	1	other	0
14	.	.	DELM	1	20	1	other	0
1	میترا	میترا	N_SING	2	25	2	other	0
2	دروغی	دروغی	N_SING	2	25	2	other	0
3	به	به	P	2	25	2	other	0
4	دختر	دختر	N_SING	2	25	2	other	0
5	کوچک	کوچک	ADJ	2	25	2	other	0
6	من	من	PRO	2	25	2	other	0
7	گفت	گفت#گو	V_PA	2	25	2	verb	0
8	که	که	CON	2	25	2	other	0
9	هرگز	هرگز	ADV_NEG	2	25	2	other	0
10	او	او	PRO	2	25	2	other	0
11	را	را	CLITIC	2	25	2	other	0
12	نمی‌بخشم	None	V_PRS	2	25	2	other	0
13	.	.	DELM	2	25	2	other	0
1	همسایه‌ام	همسایه‌ام	ADV	2	21	3	other	0
2	دوایی	دوا	N_SING	2	21	3	other	0
3	به	به	P	2	21	3	other	0
4	دوستم	دوستم	N_SING	2	21	3	other	0
5	رساند	رساند#رسان	V_PA	2	21	3	verb	0
6	که	که	CON	2	21	3	other	0
7	بسیار	بسیار	ADV	2	21	3	other	0
8	نجات	نجات	N_SING	2	21	3	other	0
9	بخش	بخش	N_SING	2	21	3	other	0
10	بود	بود#باش	V_PA	2	21	3	other	0
11	.	.	DELM	2	21	3	other	0
1	سینا	سینا	N_SING	1	29	1	other	0
2	قراری	قراری	N_SING	1	29	1	other	0
3	با	با	P	1	29	1	other	0
4	ندا	ندا	N_SING	1	29	1	other	0
5	گذاشت	گذاشت#گذار	V_PA	1	29	1	verb	0
6	اما	اما	CON	1	29	1	other	0
7	او	او	PRO	1	29	1	other	0
8	سر	سر	N_SING	1	29	1	other	0
9	قرار	قرار	N_SING	1	29	1	other	0
10	نیامد	None	V_PA	1	29	1	other	0
11	.	.	DELM	1	29	1	other	0
1	میترا	میترا	N_SING	1	25	1	other	0
2	دروغی	دروغی	N_SING	1	25	1	other	0
3	به	به	P	1	25	1	other	0
4	من	من	PRO	1	25	1	other	0
5	گفت	گفت#گو	V_PA	1	25	1	verb	0
6	اما	اما	CON	1	25	1	other	0
7	بعد	بعد	ADV_TIME	1	25	1	other	0
8	دستش	دستش	ADV	1	25	1	other	0
9	رو	رو	N_SING	1	25	1	other	0
10	شد	کرد#کن	V_PA	1	25	1	other	0
11	.	.	DELM	1	25	1	other	0
1	فرهاد	فرهاد	N_SING	1	24	3	other	0
2	خبری	None	ADJ	1	24	3	other	0
3	به	به	P	1	24	3	other	0
4	من	من	PRO	1	24	3	other	0
5	داد	داد#ده	V_PA	1	24	3	verb	0
6	و	و	CON	1	24	3	other	0
7	مرا	مرا	ADV	1	24	3	other	0
8	از	از	P	1	24	3	other	0
9	نگرانی	نگرانی	N_SING	1	24	3	other	0
10	درآورد	None	V_PA	1	24	3	other	0
11	.	.	DELM	1	24	3	other	0
1	بهنام	None	N_SING	1	20	2	other	0
2	راهنمایی	راهنمایی	N_SING	1	20	2	other	0
3	که	که	CON	1	20	2	other	0
4	دنبالش	دنبالش	N_SING	1	20	2	other	0
5	بودم	بود	V_PA	1	20	2	other	0
6	را	را	CLITIC	1	20	2	other	0
7	به	به	P	1	20	2	other	0
8	من	من	PRO	1	20	2	other	0
9	کرد	کرد#کن	V_PA	1	20	2	verb	0
10	و	و	CON	1	20	2	other	0
11	باعث	باعث	N_SING	1	20	2	other	0
12	شد	کرد#کن	V_PA	1	20	2	other	0
13	بتوانم	None	V_SUB	1	20	2	other	0
14	تصمیم	تصمیم	N_SING	1	20	2	other	0
15	نهایی	نهایی	ADJ	1	20	2	other	0
16	را	را	CLITIC	1	20	2	other	0
17	بگیرم	گرفت#گیر	V_SUB	1	20	2	other	0
18	.	.	DELM	1	20	2	other	0
1	معلمم	معلمم	N_SING	2	17	2	other	0
2	توصیه‌ای	توصیه	N_SING	2	17	2	other	0
3	به	به	P	2	17	2	other	0
4	شاگردان	شاگردان	N_PL	2	17	2	other	0
5	سال	سال	N_SING	2	17	2	other	0
6	آخر	آخر	ADJ	2	17	2	other	0
7	کرد	کرد#کن	V_PA	2	17	2	verb	0
8	که	که	CON	2	17	2	other	0
9	بسیار	بسیار	ADV	2	17	2	other	0
10	مفید	مفید	ADJ	2	17	2	other	0
11	بود	بود#باش	V_PA	2	17	2	other	0
12	.	.	DELM	2	17	2	other	0
1	نازنین	نازنین	N_SING	2	35	4	other	0
2	واقعیتی	None	N_SING	2	35	4	other	0
3	در	در	P	2	35	4	other	0
4	مورد	مورد	N_SING	2	35	4	other	0
5	آینده‌ی	آینده	N_SING	2	35	4	other	0
6	کاری	کار	N_SING	2	35	4	other	0
7	خودش	خودش	N_SING	2	35	4	other	0
8	فهمید	None	V_PA	2	35	4	verb	0
9	که	که	CON	2	35	4	other	0
10	فکرش	فکرش	N_SING	2	35	4	other	0
11	را	را	CLITIC	2	35	4	other	0
12	حسابی	حسابی	ADV	2	35	4	other	0
13	مشغول	مشغول	ADJ	2	35	4	other	0
14	کرد	کرد#کن	V_PA	2	35	4	other	0
15	.	.	DELM	2	35	4	other	0
1	بهنام	None	N_SING	2	20	3	other	0
2	مقاله‌ای	مقاله	N_SING	2	20	3	other	0
3	به	به	P	2	20	3	other	0
4	من	من	PRO	2	20	3	other	0
5	داد	داد#ده	V_PA	2	20	3	verb	0
6	که	که	CON	2	20	3	other	0
7	درست	درست	ADV	2	20	3	other	0
8	در	در	P	2	20	3	other	0
9	مورد	مورد	N_SING	2	20	3	other	0
10	موضوع	موضوع	N_SING	2	20	3	other	0
11	تحقیقش	تحقیقش	N_SING	2	20	3	other	0
12	بود	بود#باش	V_PA	2	20	3	other	0
13	.	.	DELM	2	20	3	other	0
1	کوروش	کوروش	N_SING	1	18	4	other	0
2	نکته‌ای	نکته	N_SING	1	18	4	other	0
3	که	که	CON	1	18	4	other	0
4	به	به	P	1	18	4	other	0
5	نفعم	نفعم	N_SING	1	18	4	other	0
6	بود	بود#باش	V_PA	1	18	4	other	0
7	به	به	P	1	18	4	other	0
8	من	من	PRO	1	18	4	other	0
9	فهماند	فهماند	V_PA	1	18	4	verb	0
10	و	و	CON	1	18	4	other	0
11	من	من	PRO	1	18	4	other	0
12	تازه	تازه	ADV	1	18	4	other	0
13	حقیقت	حقیقت	N_SING	1	18	4	other	0
14	را	را	CLITIC	1	18	4	other	0
15	فهمیدم	فهمید#فهم	V_PA	1	18	4	other	0
16	.	.	DELM	1	18	4	other	0
1	مادرم	مادرم	ADV	2	3	1	other	0
2	دعایی	دعا	N_SING	2	3	1	other	0
3	برای	برای	P	2	3	1	other	0
4	من	من	PRO	2	3	1	other	0
5	کرد	کرد#کن	V_PA	2	3	1	verb	0
6	که	که	CON	2	3	1	other	0
7	همیشه	همیشه	ADV_TIME	2	3	1	other	0
8	موفق	موفق	ADJ	2	3	1	other	0
9	و	و	CON	2	3	1	other	0
10	سلامت	سلامت	N_SING	2	3	1	other	0
11	باشد	بود#باش	V_SUB	2	3	1	other	0
12	.	.	DELM	2	3	1	other	0
1	مادرم	مادرم	ADV	2	3	4	other	0
2	لباسی	لباس	N_SING	2	3	4	other	0
3	برای	برای	P	2	3	4	other	0
4	دختر	دختر	N_SING	2	3	4	other	0
5	خاله‌ی	خاله	N_SING	2	3	4	other	0
6	دوست	دوست	N_SING	2	3	4	other	0
7	من	من	PRO	2	3	4	other	0
8	دوخت	دوخت	N_SING	2	3	4	verb	0
9	که	که	CON	2	3	4	other	0
10	زمستان	زمستان	N_SING	2	3	4	other	0
11	آن	آن	PRO	2	3	4	other	0
12	را	را	CLITIC	2	3	4	other	0
13	بپوشد	بود#باش	V_SUB	2	3	4	other	0
14	.	.	DELM	2	3	4	other	0
1	مهدی	مهدی	N_SING	2	36	2	other	0
2	اعترافی	اعترافی	N_SING	2	36	2	other	0
3	در	در	P	2	36	2	other	0
4	دادگاه	دادگاه	N_SING	2	36	2	other	0
5	علنی	None	ADJ	2	36	2	other	0
6	دیروز	دیروز	ADV_TIME	2	36	2	other	0
7	کرد	کرد#کن	V_PA	2	36	2	verb	0
8	که	که	CON	2	36	2	other	0
9	به	به	P	2	36	2	other	0
10	ضرر	None	N_SING	2	36	2	other	0
11	خودش	خودش	N_SING	2	36	2	other	0
12	تمام	تمام	ADJ	2	36	2	other	0
13	شد	کرد#کن	V_PA	2	36	2	other	0
14	.	.	DELM	2	36	2	other	0
1	مژگان	مژگان	N_SING	2	14	3	other	0
2	هدیه‌ای	هدیه	N_SING	2	14	3	other	0
3	به	به	P	2	14	3	other	0
4	من	من	PRO	2	14	3	other	0
5	داد	داد#ده	V_PA	2	14	3	verb	0
6	که	که	CON	2	14	3	other	0
7	واقعا	None	ADV	2	14	3	other	0
8	ذوق	ذوق	N_SING	2	14	3	other	0
9	کرد	کرد#کن	V_PA	2	14	3	other	0
10	.	.	DELM	2	14	3	other	0
1	فرزاد	فرزاد	N_SING	1	16	3	other	0
2	کتابی	کتاب	N_SING	1	16	3	other	0
3	به	به	P	1	16	3	other	0
4	من	من	PRO	1	16	3	other	0
5	داد	داد#ده	V_PA	1	16	3	verb	0
6	اما	اما	CON	1	16	3	other	0
7	هنوز	هنوز	ADV	1	16	3	other	0
8	فرصت	فرصت	N_SING	1	16	3	other	0
9	نکردم	کرد#کن	V_PA	1	16	3	other	0
10	آن	آن	PRO	1	16	3	other	0
11	را	را	CLITIC	1	16	3	other	0
12	بخوانم	خوانمت#خوان	V_SUB	1	16	3	other	0
13	.	.	DELM	1	16	3	other	0
1	من	من	PRO	1	10	3	other	0
2	پولی	پولی	N_SING	1	10	3	other	0
3	از	از	P	1	10	3	other	0
4	مهسا	مهسا	N_SING	1	10	3	other	0
5	گرفتم	گرفت#گیر	V_PA	1	10	3	verb	0
6	چون	چون	CON	1	10	3	other	0
7	کیفم	کیفم	N_SING	1	10	3	other	0
8	را	را	CLITIC	1	10	3	other	0
9	در	در	P	1	10	3	other	0
10	خانه	خانه	N_SING	1	10	3	other	0
11	جا	جا	N_SING	1	10	3	other	0
12	گذاشته	گذاشت#گذار	V_PP	1	10	3	other	0
13	بودم	بود	V_PA	1	10	3	other	0
14	.	.	DELM	1	10	3	other	0
1	کاوه	کاوه	N_SING	2	32	3	other	0
2	واقعیتی	None	N_SING	2	32	3	other	0
3	در	در	P	2	32	3	other	0
4	مورد	مورد	N_SING	2	32	3	other	0
5	پریسا	پریسا	N_SING	2	32	3	other	0
6	فهمید	None	V_PA	2	32	3	verb	0
7	که	که	CON	2	32	3	other	0
8	تا	تا	P	2	32	3	other	0
9	مدت	مدت	N_SING	2	32	3	other	0
10	ها	None	N_SING	2	32	3	other	0
11	شوکه	شوکه	ADJ	2	32	3	other	0
12	بود	بود#باش	V_PA	2	32	3	other	0
13	.	.	DELM	2	32	3	other	0
1	علی	علی	N_SING	2	2	1	other	0
2	آهنگی	آهنگ	N_SING	2	2	1	other	0
3	برای	برای	P	2	2	1	other	0
4	من	من	PRO	2	2	1	other	0
5	زد	زد#زن	V_PA	2	2	1	verb	0
6	که	که	CON	2	2	1	other	0
7	مرا	مرا	N_SING	2	2	1	other	0
8	به	به	P	2	2	1	other	0
9	سال‌های	سال	N_PL	2	2	1	other	0
10	نوجوانی	نوجوانی	N_SING	2	2	1	other	0
11	برد	برد#بر	V_PA	2	2	1	other	0
12	.	.	DELM	2	2	1	other	0
1	کاوه	کاوه	N_SING	1	32	3	other	0
2	واقعیتی	None	N_SING	1	32	3	other	0
3	در	در	P	1	32	3	other	0
4	مورد	مورد	N_SING	1	32	3	other	0
5	پریسا	پریسا	N_SING	1	32	3	other	0
6	فهمید	None	V_PA	1	32	3	verb	0
7	اما	اما	CON	1	32	3	other	0
8	به	به	P	1	32	3	other	0
9	روی	رو	P	1	32	3	other	0
10	خودش	خودش	N_SING	1	32	3	other	0
11	نیاورد	آورد#آور	V_PA	1	32	3	other	0
12	.	.	DELM	1	32	3	other	0
1	من	من	PRO	2	30	2	other	0
2	حدسی	حدسی	N_SING	2	30	2	other	0
3	در	در	P	2	30	2	other	0
4	مورد	مورد	N_SING	2	30	2	other	0
5	گذشته‌ی	گذشته	N_SING	2	30	2	other	0
6	مبهم	مبهم	ADJ	2	30	2	other	0
7	ستاره	ستاره	N_SING	2	30	2	other	0
8	زدم	None	V_PA	2	30	2	verb	0
9	که	که	CON	2	30	2	other	0
